geoid,geoid20,year,denom_total_pop,toxic_releases,toxic_releases_pctile
1400000US06037461700,6037461700,2017,1385,2385.4299,39
1400000US06037311400,6037311400,2017,2274,1521.0601,28
1400000US06037242300,6037242300,2017,4586,5588.1699,67
1400000US06037204700,6037204700,2017,4972,13177.76,96
1400000US06037433103,6037433103,2017,6520,6426.73,76
1400000US06037109601,6037109601,2017,5020,614.92999,15
1400000US06037540000,6037540000,2017,5521,6565.8999,77
1400000US06037575103,6037575103,2017,5119,7938.2598,84
1400000US06037573202,6037573202,2017,6230,9823.7402,92
1400000US06037218300,6037218300,2017,5520,2109.28,36
1400000US06037431400,6037431400,2017,3970,5888.1499,71
1400000US06037221220,6037221220,2017,3378,3456.4399,48
1400000US06037534202,6037534202,2017,5790,8608.6602,88
1400000US06037109603,6037109603,2017,4252,593.78998,15
1400000US06037106646,6037106646,2017,3237,447.17001,11
1400000US06037240010,6037240010,2017,3673,5242.0898,63
1400000US06037900704,6037900704,2017,3050,7.6999998,1
1400000US06037462201,6037462201,2017,3788,2799.1399,42
1400000US06037573003,6037573003,2017,1802,15151.88,97
1400000US06037554106,6037554106,2017,4172,5776.3799,69
1400000US06037408900,6037408900,2017,5728,4518.2598,56
1400000US06037540502,6037540502,2017,6552,6042.4199,73
1400000US06037900611,6037900611,2017,2659,11.86,4
1400000US06037219902,6037219902,2017,4113,1939.8,34
1400000US06037900610,6037900610,2017,4440,11.86,4
1400000US06037554519,6037554519,2017,3613,5843.9902,70
1400000US06037571701,6037571701,2017,6352,6355.6201,76
1400000US06037271200,6037271200,2017,2525,1463.86,28
1400000US06037212701,6037212701,2017,2430,2590.6299,40
1400000US06037273100,6037273100,2017,2197,1537.45,29
1400000US06037910718,6037910718,2017,4017,7.8699999,2
1400000US06037553902,6037553902,2017,5809,10607.91,94
1400000US06037183222,6037183222,2017,3483,2770.96,42
1400000US06037910719,6037910719,2017,3966,7.8699999,2
1400000US06037910717,6037910717,2017,3432,7.8699999,2
1400000US06037192620,6037192620,2017,3868,2862.27,43
1400000US06037211420,6037211420,2017,3859,2755.6399,42
1400000US06037239310,6037239310,2017,3996,4528.6099,56
1400000US06037119320,6037119320,2017,4694,645.39001,16
1400000US06037404804,6037404804,2017,4953,9148.5596,90
1400000US06037228420,6037228420,2017,3150,4270.8799,54
1400000US06037404805,6037404805,2017,2352,9148.5596,90
1400000US06037135115,6037135115,2017,1167,396.14999,9
1400000US06037211123,6037211123,2017,1576,3216.6201,46
1400000US06037211124,6037211124,2017,3618,3216.6201,46
1400000US06037135116,6037135116,2017,3278,396.14999,9
1400000US06037106010,6037106010,2017,3152,464.17999,11
1400000US06037540902,6037540902,2017,4506,6863.2798,79
1400000US06037502200,6037502200,2017,6492,8386.79,87
1400000US06037910707,6037910707,2017,4329,9.3100004,2
1400000US06037463700,6037463700,2017,2236,2976.1299,44
1400000US06037577602,6037577602,2017,3441,8502.0898,87
1400000US06037208802,6037208802,2017,2906,3786.71,50
1400000US06037406300,6037406300,2017,6451,8632.04,88
1400000US06037236400,6037236400,2017,4113,2292.9299,38
1400000US06037500404,6037500404,2017,4666,11358.97,95
1400000US06037291220,6037291220,2017,3353,8937.6504,89
1400000US06037920040,6037920040,2017,3352,23.280001,5
1400000US06037601100,6037601100,2017,6533,3928.79,51
1400000US06037209201,6037209201,2017,1139,4761.4502,58
1400000US06037209202,6037209202,2017,1646,4761.4502,58
1400000US06037113428,6037113428,2017,5030,431.67999,11
1400000US06037407802,6037407802,2017,3635,18443.24,99
1400000US06037406413,6037406413,2017,7368,8105.0801,85
1400000US06037113427,6037113427,2017,1027,431.67999,11
1400000US06037232800,6037232800,2017,3823,4281.3301,54
1400000US06037199700,6037199700,2017,3411,5566.0801,67
1400000US06037576403,6037576403,2017,5033,8758.7197,89
1400000US06037123010,6037123010,2017,4580,1197.5699,23
1400000US06037238320,6037238320,2017,3787,4625.7202,56
1400000US06037320202,6037320202,2017,5797,556.77002,14
1400000US06037920034,6037920034,2017,3628,26.09,5
1400000US06037262706,6037262706,2017,3563,768.94,18
1400000US06037621326,6037621326,2017,3260,4783.2202,58
1400000US06037224320,6037224320,2017,3224,4009.1299,52
1400000US06037462001,6037462001,2017,3974,2587.8201,40
1400000US06037264000,6037264000,2017,3358,1148.59,22
1400000US06037183702,6037183702,2017,2805,3588.1499,49
1400000US06037910714,6037910714,2017,3596,7.8099999,1
1400000US06037554512,6037554512,2017,6108,5776.73,69
1400000US06037240302,6037240302,2017,2411,4701.8599,57
1400000US06037240301,6037240301,2017,3280,4701.8599,57
1400000US06037123020,6037123020,2017,3432,1210.87,23
1400000US06037575902,6037575902,2017,4762,10609.02,94
1400000US06037910601,6037910601,2017,6460,6.79,1
1400000US06037531902,6037531902,2017,4077,11524.65,95
1400000US06037542602,6037542602,2017,5496,5905.5801,71
1400000US06037132900,6037132900,2017,3461,551.57001,14
1400000US06037501302,6037501302,2017,4122,10570.05,94
1400000US06037109500,6037109500,2017,4303,592.89001,15
1400000US06037910716,6037910716,2017,6117,11.44,4
1400000US06037570203,6037570203,2017,3973,6835.6401,79
1400000US06037186302,6037186302,2017,5198,2950.3799,44
1400000US06037501301,6037501301,2017,3116,10570.05,94
1400000US06037127102,6037127102,2017,4726,857.84998,19
1400000US06037240800,6037240800,2017,4377,5367.4702,64
1400000US06037403721,6037403721,2017,4998,5415.3799,64
1400000US06037602505,6037602505,2017,4072,4988.5801,60
1400000US06037602403,6037602403,2017,5230,5079.9399,61
1400000US06037119340,6037119340,2017,3884,666.39001,16
1400000US06037211310,6037211310,2017,3846,2871.55,43
1400000US06037900103,6037900103,2017,6170,11.23,3
1400000US06037224420,6037224420,2017,2369,4176.2002,53
1400000US06037218900,6037218900,2017,5464,2638.55,41
1400000US06037910715,6037910715,2017,6702,8.6199999,2
1400000US06037199400,6037199400,2017,4668,3911.52,51
1400000US06037901011,6037901011,2017,5069,11.18,3
1400000US06037108202,6037108202,2017,4824,302,8
1400000US06037542601,6037542601,2017,3016,5934.9102,71
1400000US06037219010,6037219010,2017,2814,2647.3601,41
1400000US06037104310,6037104310,2017,4921,614.35999,15
1400000US06037408134,6037408134,2017,2743,12717.29,96
1400000US06037570602,6037570602,2017,6356,5525.23,66
1400000US06037576401,6037576401,2017,4779,9305.1904,90
1400000US06037206050,6037206050,2017,2175,10349.61,93
1400000US06037603801,6037603801,2017,4483,5050.1802,61
1400000US06037433402,6037433402,2017,4662,7107.8999,81
1400000US06037535101,6037535101,2017,7306,5562.4399,66
1400000US06037900609,6037900609,2017,5167,11.68,4
1400000US06037433601,6037433601,2017,4923,6188.9702,74
1400000US06037208620,6037208620,2017,4660,3612.49,49
1400000US06037238310,6037238310,2017,4821,4559.6899,56
1400000US06037402903,6037402903,2017,4138,7372.21,81
1400000US06037535503,6037535503,2017,2497,6596.27,77
1400000US06037211921,6037211921,2017,2474,3102.4299,45
1400000US06037199202,6037199202,2017,3031,4423.8799,55
1400000US06037121900,6037121900,2017,4110,1082.73,22
1400000US06037603400,6037603400,2017,4367,6416.3198,76
1400000US06037320300,6037320300,2017,6948,558.41998,14
1400000US06037534501,6037534501,2017,5201,7350.1201,81
1400000US06037530006,6037530006,2017,3963,9850.4902,92
1400000US06037237710,6037237710,2017,3887,4400.52,55
1400000US06037900102,6037900102,2017,1029,18.469999,5
1400000US06037603802,6037603802,2017,4153,5768.77,69
1400000US06037106114,6037106114,2017,5880,535.20001,13
1400000US06037229300,6037229300,2017,5498,4477.0098,55
1400000US06037535001,6037535001,2017,4325,5460.6899,65
1400000US06037533105,6037533105,2017,2580,7745.0698,83
1400000US06037431501,6037431501,2017,4107,5454.5098,65
1400000US06037601900,6037601900,2017,5685,4586.0601,56
1400000US06037300902,6037300902,2017,1998,2059.78,36
1400000US06037542000,6037542000,2017,5732,6103.3398,73
1400000US06037910605,6037910605,2017,4535,6.8800001,1
1400000US06037240402,6037240402,2017,3854,4952.7202,60
1400000US06037267700,6037267700,2017,2990,1437.48,27
1400000US06037201200,6037201200,2017,2519,4523.3501,56
1400000US06037543501,6037543501,2017,6805,7889.8999,84
1400000US06037601700,6037601700,2017,5483,4611.8901,56
1400000US06037910215,6037910215,2017,6160,9.1800003,2
1400000US06037503902,6037503902,2017,4636,5794.6499,69
1400000US06037552100,6037552100,2017,5891,5295.1602,63
1400000US06037206051,6037206051,2017,2331,8251.0996,86
1400000US06037206052,6037206052,2017,578,8251.0996,86
1400000US06037910721,6037910721,2017,4069,5.5500002,1
1400000US06037209401,6037209401,2017,3914,3799.51,50
1400000US06037570100,6037570100,2017,2837,6693.6201,78
1400000US06037120103,6037120103,2017,3287,664,16
1400000US06037910720,6037910720,2017,3516,5.5500002,1
1400000US06037482502,6037482502,2017,3373,6660.7202,78
1400000US06037239502,6037239502,2017,3372,5111.5698,61
1400000US06037139303,6037139303,2017,4186,542.64001,14
1400000US06037482600,6037482600,2017,6866,7741.3101,83
1400000US06037600303,6037600303,2017,3664,4845.4702,59
1400000US06037576601,6037576601,2017,4210,9112.3096,90
1400000US06037920017,6037920017,2017,4342,48.990002,6
1400000US06037239330,6037239330,2017,2879,4989.8599,60
1400000US06037900701,6037900701,2017,5289,8.5200005,2
1400000US06037530101,6037530101,2017,5400,9846.8896,92
1400000US06037240600,6037240600,2017,4932,5210.4199,62
1400000US06037124105,6037124105,2017,2658,1269.51,24
1400000US06037183620,6037183620,2017,3264,3199.54,46
1400000US06037269601,6037269601,2017,3413,1766.28,32
1400000US06037190302,6037190302,2017,2829,2275.5,38
1400000US06037190303,6037190303,2017,1929,2275.5,38
1400000US06037219800,6037219800,2017,3310,2135.96,36
1400000US06037572500,6037572500,2017,3365,9676.1104,91
1400000US06037226702,6037226702,2017,3205,4827.6401,58
1400000US06037534405,6037534405,2017,4292,8475.3799,87
1400000US06037231210,6037231210,2017,3688,3492.73,48
1400000US06037240200,6037240200,2017,5252,4966.9199,60
1400000US06037226701,6037226701,2017,2965,4827.6401,58
1400000US06037543304,6037543304,2017,6061,7818.8999,84
1400000US06037535606,6037535606,2017,1860,6054.8799,73
1400000US06037269907,6037269907,2017,2761,1676.3199,31
1400000US06037195720,6037195720,2017,2304,4164.9399,53
1400000US06037111302,6037111302,2017,4786,502.95001,13
1400000US06037119400,6037119400,2017,4987,691.19,17
1400000US06037603005,6037603005,2017,5591,5967.2998,72
1400000US06037229420,6037229420,2017,4729,4903.8599,59
1400000US06037601303,6037601303,2017,4879,2500.9299,40
1400000US06037554301,6037554301,2017,3554,8843.8301,89
1400000US06037461502,6037461502,2017,6563,2004.99,35
1400000US06037460301,6037460301,2017,4542,1640.88,30
1400000US06037302002,6037302002,2017,3532,2063.76,36
1400000US06037530400,6037530400,2017,3683,12157.28,95
1400000US06037267901,6037267901,2017,2428,1506.2,28
1400000US06037191720,6037191720,2017,3770,2404.45,39
1400000US06037208002,6037208002,2017,2805,4766.54,58
1400000US06037208001,6037208001,2017,4088,4766.54,58
1400000US06037570204,6037570204,2017,4130,6767.3301,79
1400000US06037575101,6037575101,2017,4754,7988.1099,85
1400000US06037213202,6037213202,2017,3873,2971.55,44
1400000US06037577900,6037577900,2017,5369,7492.1802,82
1400000US06037207102,6037207102,2017,2553,5694.6602,68
1400000US06037543000,6037543000,2017,4345,6326.0898,75
1400000US06037576001,6037576001,2017,5157,9177.1797,90
1400000US06037189201,6037189201,2017,3293,2570.05,40
1400000US06037602002,6037602002,2017,3195,4851.9102,59
1400000US06037901008,6037901008,2017,2874,9.25,2
1400000US06037570202,6037570202,2017,6415,6196.2402,75
1400000US06037302503,6037302503,2017,4330,2275.04,38
1400000US06037553901,6037553901,2017,6896,9055.3604,90
1400000US06037239202,6037239202,2017,4724,4808.8101,58
1400000US06037432901,6037432901,2017,4464,5808.3101,69
1400000US06037239801,6037239801,2017,3412,5198.8501,62
1400000US06037269700,6037269700,2017,4085,1730.63,32
1400000US06037901009,6037901009,2017,5318,9.2600002,2
1400000US06037121222,6037121222,2017,5293,1022.93,21
1400000US06037228600,6037228600,2017,5049,4771.1401,58
1400000US06037234800,6037234800,2017,3426,3506.6101,48
1400000US06037400207,6037400207,2017,4441,3501.3301,48
1400000US06037482101,6037482101,2017,4568,7506.3799,82
1400000US06037190401,6037190401,2017,3135,2472.22,39
1400000US06037218702,6037218702,2017,2176,2431.52,39
1400000US06037242600,6037242600,2017,4409,5631.46,67
1400000US06037106642,6037106642,2017,3236,419.60001,10
1400000US06037228500,6037228500,2017,5220,4412.4102,55
1400000US06037231400,6037231400,2017,4688,3184.79,46
1400000US06037185320,6037185320,2017,2905,3996.55,52
1400000US06037602801,6037602801,2017,3819,4938.23,59
1400000US06037408135,6037408135,2017,4159,12361.68,96
1400000US06037542104,6037542104,2017,3334,6485.75,77
1400000US06037910405,6037910405,2017,5986,7.1999998,1
1400000US06037573902,6037573902,2017,2091,6558.3198,77
1400000US06037534302,6037534302,2017,4446,8765.2695,89
1400000US06037127210,6037127210,2017,5531,682.03003,17
1400000US06037108101,6037108101,2017,2230,373.87,9
1400000US06037570305,6037570305,2017,4493,6085.25,73
1400000US06037570306,6037570306,2017,2837,6085.25,73
1400000US06037185203,6037185203,2017,3200,3473.3201,48
1400000US06037191710,6037191710,2017,3231,2355.55,38
1400000US06037571703,6037571703,2017,3667,5768.1201,69
1400000US06037104103,6037104103,2017,4085,734.37,18
1400000US06037534803,6037534803,2017,4930,6446.2798,76
1400000US06037554404,6037554404,2017,4447,7019.46,80
1400000US06037199201,6037199201,2017,4089,4580.27,56
1400000US06037120108,6037120108,2017,4838,656.67999,16
1400000US06037124103,6037124103,2017,2030,1249.72,24
1400000US06037216800,6037216800,2017,3289,1816.4,33
1400000US06037553504,6037553504,2017,5368,6134.8398,74
1400000US06037209402,6037209402,2017,3728,3974.76,52
1400000US06037570701,6037570701,2017,6569,5656.3501,67
1400000US06037554511,6037554511,2017,4029,5857.5898,70
1400000US06037602700,6037602700,2017,3092,4956.3101,60
1400000US06037900705,6037900705,2017,4285,8.5100002,2
1400000US06037571504,6037571504,2017,4626,5787.02,69
1400000US06037127711,6037127711,2017,3356,703.5,17
1400000US06037134422,6037134422,2017,4684,356.37,8
1400000US06037143200,6037143200,2017,3743,1409.91,27
1400000US06037604200,6037604200,2017,6208,4909.5698,59
1400000US06037910706,6037910706,2017,5908,13.04,4
1400000US06037553601,6037553601,2017,5262,8137.0601,86
1400000US06037228900,6037228900,2017,3216,5940.8398,71
1400000US06037240700,6037240700,2017,6161,5350.48,63
1400000US06037601301,6037601301,2017,1915,2395.47,39
1400000US06037576801,6037576801,2017,4325,8744.54,89
1400000US06037900703,6037900703,2017,4375,8.25,2
1400000US06037183300,6037183300,2017,3480,2921.05,44
1400000US06037122420,6037122420,2017,5050,1156.1,23
1400000US06037231220,6037231220,2017,3824,3735.9399,50
1400000US06037113212,6037113212,2017,3069,349.42999,8
1400000US06037504101,6037504101,2017,5126,5476.3501,65
1400000US06037900806,6037900806,2017,3620,9.1199999,2
1400000US06037302505,6037302505,2017,3749,2504.47,40
1400000US06037910608,6037910608,2017,3781,5.5700002,1
1400000US06037575402,6037575402,2017,4065,11328.4,95
1400000US06037910607,6037910607,2017,3294,5.5700002,1
1400000US06037603702,6037603702,2017,5087,6546.25,77
1400000US06037301602,6037301602,2017,3828,1886.91,34
1400000US06037124204,6037124204,2017,3071,1333,25
1400000US06037241400,6037241400,2017,3285,5321.7598,63
1400000US06037237401,6037237401,2017,3616,4119.8599,53
1400000US06037218120,6037218120,2017,4530,2670.79,41
1400000US06037570402,6037570402,2017,3496,6219.1401,75
1400000US06037407902,6037407902,2017,1981,16719.83,98
1400000US06037407901,6037407901,2017,4315,16719.83,98
1400000US06037237300,6037237300,2017,5262,3802.3,50
1400000US06037192700,6037192700,2017,3513,3028.78,45
1400000US06037221302,6037221302,2017,4403,2824.21,43
1400000US06037600704,6037600704,2017,3014,4221.3301,53
1400000US06037143602,6037143602,2017,4260,1321.34,25
1400000US06037502100,6037502100,2017,5150,7976,84
1400000US06037240401,6037240401,2017,5383,4835.8999,59
1400000US06037113324,6037113324,2017,1694,427.89999,11
1400000US06037113323,6037113323,2017,3779,427.89999,11
1400000US06037204920,6037204920,2017,2598,39040.18,100
1400000US06037297400,6037297400,2017,3603,4194.54,53
1400000US06037236001,6037236001,2017,2253,2057.0701,36
1400000US06037310501,6037310501,2017,3205,1377.9399,26
1400000US06037127400,6037127400,2017,5818,756.10999,18
1400000US06037190901,6037190901,2017,4742,2365.76,39
1400000US06037195802,6037195802,2017,2881,3530.1001,48
1400000US06037530902,6037530902,2017,4160,11836.36,95
1400000US06037310601,6037310601,2017,5716,1430.97,27
1400000US06037554403,6037554403,2017,5483,7367.5801,81
1400000US06037573300,6037573300,2017,4323,8524.7803,87
1400000US06037406201,6037406201,2017,2390,7125.23,81
1400000US06037239501,6037239501,2017,3454,5153.3101,62
1400000US06037296210,6037296210,2017,3019,6724.98,78
